model,batch_size,start_time,end_time,duration
hf_Longformer,2,1653455071434611085,1653455095730311194,24295.955078125
drq,1,1653455109789811617,1653455118003016043,8213.2529296875
drq,1,1653455121006284737,1653455129367152415,8360.9208984375
drq,1,1653455133000147016,1653455141296986513,8296.8759765625
drq,1,1653455144204405417,1653455152431357192,8227.0048828125
alexnet,1,1653455157797142810,1653455158650108416,852.9352416992188
alexnet,1,1653455161401307121,1653455162254924864,853.5845947265625
alexnet,1,1653455164837255102,1653455165691135109,853.8341674804688
alexnet,1,1653455168330009740,1653455169181334360,851.2901000976562
alexnet,2,1653455172317787464,1653455173208203943,890.36767578125
alexnet,2,1653455175994494657,1653455176883909998,889.3703002929688
alexnet,2,1653455179466385963,1653455180359399746,892.9737548828125
alexnet,2,1653455182989856692,1653455183879245045,889.349609375
alexnet,4,1653455186370395807,1653455187296237256,925.8109741210938
alexnet,4,1653455190431260723,1653455191354036996,922.7349853515625
alexnet,4,1653455194228883463,1653455195153015219,924.1026611328125
alexnet,4,1653455197816283625,1653455198742252686,925.935791015625
alexnet,8,1653455201461561262,1653455202495993646,1034.37109375
alexnet,8,1653455205077060414,1653455206111733505,1034.622314453125
alexnet,8,1653455208736761339,1653455209768285602,1031.475341796875
alexnet,8,1653455212943272415,1653455213975241088,1031.93310546875
alexnet,16,1653455216778764967,1653455217886220223,1107.4210205078125
alexnet,16,1653455220517409128,1653455221629745817,1112.30517578125
alexnet,16,1653455224481636362,1653455225597832984,1116.1614990234375
alexnet,16,1653455228119068952,1653455229233038992,1113.9388427734375
alexnet,32,1653455232527989225,1653455233810090649,1282.060302734375
alexnet,32,1653455236715035744,1653455237985668096,1270.5872802734375
alexnet,32,1653455240597572355,1653455241875222469,1277.6021728515625
alexnet,32,1653455244463916520,1653455245740289112,1276.336181640625
alexnet,64,1653455248459438861,1653455250228570834,1769.1075439453125
alexnet,64,1653455253283899019,1653455255050146023,1766.2232666015625
alexnet,64,1653455258387620907,1653455260149037011,1761.3885498046875
alexnet,64,1653455263013548020,1653455264774398095,1760.806884765625
alexnet,128,1653455267707786147,1653455270419910329,2712.09130859375
alexnet,128,1653455273241194685,1653455275972295700,2731.0615234375
alexnet,128,1653455279596384321,1653455282319843035,2723.402099609375
alexnet,128,1653455285584798609,1653455288317511670,2732.69091796875
alexnet,256,1653455291543772162,1653455296196799923,4652.96142578125
alexnet,256,1653455299817788638,1653455304469276247,4651.44775390625
alexnet,256,1653455307918248798,1653455312574892903,4656.61669921875
alexnet,256,1653455315749967124,1653455320409350441,4659.34326171875
alexnet,512,1653455324041709813,1653455332428638917,8386.9404296875
alexnet,512,1653455336937367945,1653455345313276262,8375.91796875
alexnet,512,1653455349257163388,1653455357646706942,8389.5517578125
alexnet,512,1653455362016183296,1653455370410927143,8394.744140625
alexnet,1024,1653455375318196913,1653455391021548373,15703.4541015625
alexnet,1024,1653455396883448687,1653455412587171225,15703.8046875
alexnet,1024,1653455418199499537,1653455433914916846,15715.4970703125
alexnet,1024,1653455440047404500,1653455455743527445,15696.1875
hf_BigBird,1,1653455462805671344,1653455479580735159,16775.23046875
hf_BigBird,1,1653455486252722633,1653455503020462149,16767.90234375
hf_BigBird,1,1653455510077323787,1653455526893961589,16816.80078125
hf_BigBird,1,1653455533167494339,1653455549933931246,16766.607421875
hf_BigBird,2,1653455557744013867,1653455583789939971,26046.205078125
hf_BigBird,2,1653455590430588031,1653455616322234342,25891.927734375
hf_BigBird,2,1653455624153313979,1653455650049251476,25896.2109375
hf_BigBird,2,1653455657114476408,1653455683029076867,25914.87890625
mnasnet1_0,1,1653455691722307820,1653455693864437607,2142.057373046875
mnasnet1_0,1,1653455696188249112,1653455698261431292,2073.15087890625
mnasnet1_0,1,1653455700359503410,1653455702459738902,2100.199951171875
mnasnet1_0,1,1653455704898363781,1653455707141321233,2242.9248046875
mnasnet1_0,2,1653455709620947037,1653455711729919179,2108.9404296875
mnasnet1_0,2,1653455713990776964,1653455716113930285,2123.120849609375
mnasnet1_0,2,1653455718531370081,1653455720746611418,2215.21435546875
mnasnet1_0,2,1653455722885748915,1653455725167720036,2281.942626953125
mnasnet1_0,4,1653455727357338359,1653455729663899230,2306.528564453125
mnasnet1_0,4,1653455731855291156,1653455734197035579,2341.7177734375
mnasnet1_0,4,1653455736407690220,1653455738788075641,2380.34130859375
mnasnet1_0,4,1653455740960755592,1653455743291107144,2330.30908203125
mnasnet1_0,8,1653455745420799351,1653455747696063027,2275.234130859375
mnasnet1_0,8,1653455750342507870,1653455752642543515,2300.008544921875
mnasnet1_0,8,1653455755243184239,1653455757617997126,2374.7880859375
mnasnet1_0,8,1653455759899546635,1653455762178966182,2279.39111328125
mnasnet1_0,16,1653455764463898248,1653455766886511645,2422.58349609375
mnasnet1_0,16,1653455769280437288,1653455771614397759,2333.9345703125
mnasnet1_0,16,1653455774064790805,1653455776278378792,2213.555419921875
mnasnet1_0,16,1653455778654459976,1653455780856398317,2201.896728515625
mnasnet1_0,32,1653455783188867187,1653455786248595167,3059.687744140625
mnasnet1_0,32,1653455788528735614,1653455791588627291,3059.875732421875
mnasnet1_0,32,1653455794401049662,1653455797468622362,3067.557373046875
mnasnet1_0,32,1653455800089273679,1653455803184268053,3094.966552734375
mnasnet1_0,64,1653455805739173256,1653455811485624702,5746.46923828125
mnasnet1_0,64,1653455814323629440,1653455820076319245,5752.67919921875
mnasnet1_0,64,1653455822822273586,1653455828574222856,5751.9658203125
mnasnet1_0,64,1653455831804780309,1653455837551858226,5747.068359375
mnasnet1_0,128,1653455840570901570,1653455851851623050,11280.7744140625
mnasnet1_0,128,1653455854862357879,1653455866131579454,11269.3056640625
mnasnet1_0,128,1653455869880543013,1653455881147590076,11267.10546875
mnasnet1_0,128,1653455884426537892,1653455895698294017,11271.833984375
pytorch_CycleGAN_and_pix2pix,1,1653455985154354442,1653457750805010716,1765636.0
pytorch_CycleGAN_and_pix2pix,1,1653457838116762244,1653459599717144530,1761623.125
pytorch_CycleGAN_and_pix2pix,1,1653459687137337166,1653461452698573323,1765515.625
pytorch_CycleGAN_and_pix2pix,1,1653461540168288076,1653463308569305478,1768423.75
attention_is_all_you_need_pytorch,1,1653463323546829051,1653463328238887171,4692.03466796875
attention_is_all_you_need_pytorch,1,1653463338936550264,1653463343494664856,4558.07861328125
attention_is_all_you_need_pytorch,1,1653463353295281304,1653463357881349474,4586.0595703125
attention_is_all_you_need_pytorch,1,1653463367690505098,1653463372279346636,4588.85107421875
attention_is_all_you_need_pytorch,2,1653463381728806544,1653463386532290077,4803.458984375
attention_is_all_you_need_pytorch,2,1653463395295324990,1653463400075979747,4780.654296875
attention_is_all_you_need_pytorch,2,1653463408422968117,1653463413265601193,4842.6435546875
attention_is_all_you_need_pytorch,2,1653463422283201546,1653463427098120216,4814.923828125
attention_is_all_you_need_pytorch,4,1653463434995454483,1653463439837052329,4841.595703125
attention_is_all_you_need_pytorch,4,1653463447978013545,1653463452778558008,4800.517578125
attention_is_all_you_need_pytorch,4,1653463459700867506,1653463464529487124,4828.64208984375
attention_is_all_you_need_pytorch,4,1653463472250077585,1653463477065828429,4815.7548828125
attention_is_all_you_need_pytorch,8,1653463484350063891,1653463489083917595,4733.88232421875
attention_is_all_you_need_pytorch,8,1653463495428728119,1653463500209487874,4780.75537109375
attention_is_all_you_need_pytorch,8,1653463507557646683,1653463512381163853,4823.53466796875
attention_is_all_you_need_pytorch,8,1653463518826894767,1653463523619349162,4792.455078125
attention_is_all_you_need_pytorch,16,1653463530427126956,1653463535304227241,4877.119140625
attention_is_all_you_need_pytorch,16,1653463541391334432,1653463546346525116,4955.19970703125
attention_is_all_you_need_pytorch,16,1653463553099353368,1653463558054446500,4955.126953125
attention_is_all_you_need_pytorch,16,1653463564211337793,1653463569132000161,4920.64794921875
attention_is_all_you_need_pytorch,32,1653463575665057787,1653463580566826959,4901.78173828125
attention_is_all_you_need_pytorch,32,1653463587009391833,1653463591883946904,4874.54833984375
attention_is_all_you_need_pytorch,32,1653463597703564893,1653463602575623023,4872.087890625
attention_is_all_you_need_pytorch,32,1653463609176830961,1653463614149152047,4972.34521484375
attention_is_all_you_need_pytorch,64,1653463620038955469,1653463625068705162,5029.7705078125
attention_is_all_you_need_pytorch,64,1653463630893281889,1653463635973132651,5079.8818359375
attention_is_all_you_need_pytorch,64,1653463642936023250,1653463647947553041,5011.55615234375
attention_is_all_you_need_pytorch,64,1653463653790290775,1653463658819723322,5029.447265625
attention_is_all_you_need_pytorch,128,1653463664906078689,1653463674321032922,9415.0224609375
attention_is_all_you_need_pytorch,128,1653463681113870121,1653463690622274316,9508.47265625
attention_is_all_you_need_pytorch,128,1653463696715582929,1653463706222425219,9506.9072265625
attention_is_all_you_need_pytorch,128,1653463713169107670,1653463722741211114,9572.169921875
attention_is_all_you_need_pytorch,256,1653463729411919054,1653463747834476501,18422.677734375
attention_is_all_you_need_pytorch,256,1653463754390782843,1653463772636112577,18245.498046875
attention_is_all_you_need_pytorch,256,1653463780262267435,1653463798713133563,18451.001953125
attention_is_all_you_need_pytorch,256,1653463805247262579,1653463823764686569,18517.580078125
hf_Albert,1,1653463834943627371,1653463838118028582,3174.3916015625
hf_Albert,1,1653463842317555614,1653463845494631411,3177.0625
hf_Albert,1,1653463849254344213,1653463852427067374,3172.7109375
hf_Albert,1,1653463856119006651,1653463859288095212,3169.079345703125
hf_Albert,2,1653463863043761465,1653463868593952542,5550.1923828125
hf_Albert,2,1653463873005975811,1653463878556579629,5550.6044921875
hf_Albert,2,1653463882622491057,1653463888174442019,5551.9638671875
hf_Albert,2,1653463891997894890,1653463897550023881,5552.13818359375
hf_Albert,4,1653463902039621978,1653463912508505215,10468.923828125
hf_Albert,4,1653463916928394068,1653463927401842042,10473.5146484375
hf_Albert,4,1653463932187351258,1653463942660365028,10473.06640625
hf_Albert,4,1653463946850246653,1653463957325298302,10475.1181640625
hf_Albert,8,1653463961952550909,1653463982239071339,20286.650390625
hf_Albert,8,1653463990219513517,1653464010504508775,20285.140625
hf_Albert,8,1653464015226850509,1653464035508532231,20281.818359375
hf_Albert,8,1653464040797212756,1653464061126871377,20329.787109375
